id,college code,college code,college type
1010,9102,CENTRAL ELECTROCHEMICAL RESEARCH INSTITUTE (CSIR) KARAIKUDI,ENGINEERING
619,4126,SRI VENKATESWARAA COLLEGE OF TECHNOLOGY,ENGINEERING
623,4130,ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,ENGINEERING
548,2129,St Joseph college of Engineering ,ENGINEERING
566,3110,KCG College of Technology,ENGINEERING
664,5109,Global Institute of Engineering and Technology,ENGINEERING
1045,9201,BHARATH NIKETAN ENGINEERING COLLEGE,ENGINEERING
642,4217,S.R.I COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
644,4219,SRI ARAVINDAR ENGINEERING COLLEGE,ENGINEERING
1043,9176,Alagappa Chettiar Government College of Engineering and Technology,ENGINEERING
669,5114,OXFORD COLLEGE OF ENGINEERING,ENGINEERING
655,4276,PERUMAL SAMI RISHI ENGINEERING COLLEGE,ENGINEERING
665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,ENGINEERING
663,5108,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,ENGINEERING
640,4214,KRS COLLEGE OF ENGINEERING,ENGINEERING
654,4228,VEDHANTHA INSTITUTE OF TECHNOLOGY,ENGINEERING
662,5107,G.G.R. COLLEGE OF ENGINEERING,ENGINEERING
666,5111,ARUNAI COLLEGE OF ENGINEERING,ENGINEERING
639,4213,KRISHNASAMY COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
643,4218,SARASWATHY COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
676,5121,RANIPPETTAI ENGINEERING COLLEGE,ENGINEERING
673,5118,PODHIGAI COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
653,4227,V.R.S. COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
657,5102,ANNAMALAIAR COLLEGE OF ENGINEERING,ENGINEERING
638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
583,3126,THANGAVELU ENGINEERING COLLEGE ,ENGINEERING
1075,9231,CHERAN COLLEGE OF ENGINEERING,ENGINEERING
690,5135,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
618,4125,Sri Sairam Engineering College,ENGINEERING
694,6102,ANNAPOORANA ENGINEERING COLLEGE,ENGINEERING
661,5106,C.  Abdul Hakeem college of engineering and technology,ENGINEERING
686,5131,THANTHAI PERIYAR GOVT INSTITUTE OF TECHNOLOGY,ENGINEERING
705,6113,MAHENDRA ENGINEERING COLLEGE,ENGINEERING
641,4216,Mailam engineering college,ENGINEERING
702,6110,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
706,6114,MAHENDRA ENGINEERING COLLEGE FOR WOMEN,ENGINEERING
692,5137,MMES ACADEMY OF ARCHITECTURE,ENGINEERING
683,5128,SRI NANDHANAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
684,5129,SRI RENUGAMBAL COLLEGE OF ARCHITECTURE,ENGINEERING
647,4222,Surya Group of Institutions ,ENGINEERING
685,5130,ST.JOHN'S COLLEGE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,ENGINEERING
699,6107,GOVERNMENT COLLEGE OF ENGINEERING - BARGUR,ENGINEERING
691,5136,SHRI SITHESWARAR ENGINEERING COLLEGE,ENGINEERING
693,6101,ALPHA INSTITUTE OF MANAGEMENT,ENGINEERING
701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,ENGINEERING
617,4124,Sri Sai Ram Institute of Technology ,ENGINEERING
695,6103,ARCHANA INSTITUTE OF TECHNOLOGY,ENGINEERING
614,4121,SRI KRISHNA INSTITUTE OF TECHNOLOGY,ENGINEERING
696,6104,COLLEGE OF BUSINESS MANAGEMENT,ENGINEERING
687,5132,THIRUMALAI ENGINEERING COLLEGE,ENGINEERING
698,6106,DR.NAGARATHINAM'S COLLEGE OF ENGINEERING,ENGINEERING
703,6111,KNOWLEDGE BUSINESS SCHOOL,ENGINEERING
708,6116,MAHENDRA INSTITUTE OF TECHNOLOGY,ENGINEERING
739,6207,GNANAMANI COLLEGE OF ENGINEERING,ENGINEERING
1109,9526,S.VEERASAMY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
719,6127,THE KAVERY ENGINEERING COLLEGE,ENGINEERING
704,6112,KNOWLEDGE INSTITUTE OF TECHNOLOGY,ENGINEERING
723,6131,VIVEKANANDHA INSTITUTE OF ENGINEERING & TECHNOLOGY FOR WOMEN,ENGINEERING
1042,9134,DHAYA COLLEGE OF ENGINEERING,ENGINEERING
730,6177,GOVERNMENT COLLEGE OF ENGINEERING - SALEM,ENGINEERING
674,5119,Priyadarshi Engineering college ,ENGINEERING
688,5133,University College of Engineering ARNI,ENGINEERING
715,6123,SENGUNTHAR ENGINEERING COLLEGE,ENGINEERING
737,6205,CMS COLLEGE OF ENGINEERING ,ENGINEERING
718,6126,THE KAVERY COLLEGE OF ENGINEERING,ENGINEERING
740,6208,GNANAMANI COLLEGE OF TECHNOLOGY,ENGINEERING
646,4221,St. Anne's College of Engineering and Technology,ENGINEERING
710,6118,P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
738,6206,Ganesh College of Engineering,ENGINEERING
711,6119,RKKR SCHOOL OF MANAGEMENT STUDIES,ENGINEERING
717,6125,SRI VENKATESWARA INSTITUTE OF ENGINEERING,ENGINEERING
709,6117,NARASU'S SARATHY INSTITUTE OF TECHNOLOGY,ENGINEERING
724,6132,VIVEKANANDHA BUSINESS SCHOOL FOR WOMEN,ENGINEERING
725,6133,VIVEKANANDHA INSTITUTE OF INFORMATION AND MANAGEMENT STUDIES,ENGINEERING
726,6134,HOSUR INSTITUTE OF TECHNOLOGY AND SCIENCE,ENGINEERING
728,6136,SPECTRUM COLLEGE OF TECHNOLOGY,ENGINEERING
732,6179,VINAYAKA MISSIONS KIRUPANANDA VARIYAR ENGINEERING COLLEGE,ENGINEERING
736,6204,BRAHMA SCHOOL OF BUSINESS,ENGINEERING
741,6209,GNANAMANI INSTITUTE OF MANAGEMENT STUDIES,ENGINEERING
742,6210,GREENTECH COLLEGE OF ENGINEERING FOR WOMEN,ENGINEERING
744,6212,KING COLLEGE OF TECHNOLOGY,ENGINEERING
716,6124,Shree Sathyam College of Engineering and Technology ,ENGINEERING
721,6129,Vivekanandha College of Engineering for Women,ENGINEERING
777,7109,INDUS COLLEGE OF ENGINEERING,ENGINEERING
774,7106,CSI COLLEGE OF ENGINEERING,ENGINEERING
757,6225,SELVAM COLLEGE OF TECHNOLOGY,ENGINEERING
751,6219,PAAVAAI GROUP OF INSTITUTIONS,ENGINEERING
743,6211,Idhaya Engineering College for Women,ENGINEERING
771,7103,ANGEL COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
768,6236,INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY,ENGINEERING
756,6224,SALEM COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
752,6220,PAAVAI COLLEGE OF ENGINEERING,ENGINEERING
763,6231,VSA GROUP OF INSTITUTIONS,ENGINEERING
1143,9620,SATYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
735,6203,Bharathiyar Institute of engineering for women,ENGINEERING
773,7105,COIMBATORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
758,6226,SHREENIVASA ENGINEERING COLLEGE,ENGINEERING
754,6222,PAVAI COLLEGE OF TECHNOLOGY,ENGINEERING
731,6178,SONA COLLEGE OF TECHNOLOGY,ENGINEERING
727,6135,Government College of Engineering, Dharmapuri,ENGINEERING
776,7108,DR.NALLINI INSTITUTE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
766,6234,SKANDHA SCHOOL OF ARCHITECTURE,ENGINEERING
764,6232,VASAVI VIDYA TRUST GROUP OF INSTITUTIONS"",ENGINEERING
707,6115,Mahindra Institute of Engineering & Technology,ENGINEERING
755,6223,S R S COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
760,6228,SRI GANESH SCHOOL OF BUSINESS MANAGEMENT,ENGINEERING
1141,9618,PONJESLY COLLEGE OF ENGINEERING,ENGINEERING
789,7121,MCGAN'S OOTY SCHOOL OF ARCHITECTURE,ENGINEERING
762,6230,Tagore Institute of Engineering and Technology ,ENGINEERING
799,7131,SRI SAI RANGANATHAN ENGINEERING COLLEGE,ENGINEERING
804,7136,SREE SAKTHI ENGINEERING COLLEGE,ENGINEERING
780,7112,JAI SHRIRAM ENGINEERING COLLEGE,ENGINEERING
775,7107,Dr.N.G.P Institute of Technology,  Coimbatore ,ENGINEERING
749,6217,Muthayammal College of Engineering,ENGINEERING
745,6213,Kongunadu College of Engineering and Technology ,ENGINEERING
759,6227,SRG ENGINEERING COLLEGE ,ENGINEERING
767,6235,AVS COLLEGE OF TECHNOLOGY,ENGINEERING
973,8156,ARIYALUR ENGINEERING COLLEGE ,ENGINEERING
785,7117,KGISL INSTITUTE OF TECHNOLOGY,ENGINEERING
781,7113,K P R INSTITUTE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
782,7114,K.P.R.SCHOOL OF BUSINESS,ENGINEERING
797,7129,RVS TECHNICAL CAMPUS-COIMBATORE,ENGINEERING
796,7128,R V S COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
790,7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
798,7130,RANGANATHAN ARCHITECTURE COLLEGE,ENGINEERING
784,7116,KATHIR COLLEGE OF ENGINEERING,ENGINEERING
801,7133,S N S COLLEGE OF ENGINEERING,ENGINEERING
786,7118,KTVR KNOWLEDGE PARK FOR ENGINEERING AND TECHNOLOGY,ENGINEERING
787,7119,KV INSTITUTE OF MANAGEMENT AND INFORMATION STUDIES,ENGINEERING
794,7126,PRAHAR SCHOOL OF ARCHITECTURE,ENGINEERING
795,7127,AMBAL PROFESSIONAL GROUP OF INSTITUTIONS,ENGINEERING
800,7132,RVS INSTITUTE OF MANAGEMENT STUDIES,ENGINEERING
802,7134,SASURIE ACADEMY OF ENGINEERING,ENGINEERING
848,7217,P A COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
831,7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,ENGINEERING
813,7145,UNITED INSTITUTE OF TECHNOLOGY,ENGINEERING
805,7137,SRI KRISHNA INSTITUTE OF MANAGEMENT,ENGINEERING
808,7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
809,7141,SRIGURU INSTITUTE OF TECHNOLOGY,ENGINEERING
816,7148,SCAD INSTITUTE OF TECHNOLOGY,ENGINEERING
819,7151,SUGUNA SPARK BUSINESS SCHOOL,ENGINEERING
820,7152,VIVEKANANDA INSTITUTE OF MANAGEMENT STUDIES,ENGINEERING
845,7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
904,7324,SASURIE COLLEGE OF ENGINEERING ,ENGINEERING
803,7135,SNS COLLEGE OF TECHNOLOGY,ENGINEERING
806,7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,ENGINEERING
817,7149,SCHOOL OF ARCHITECTURE,C.I.E.T,ENGINEERING
791,7123,PARK COLLEGE OF TECHNOLOGY,ENGINEERING
829,7179,KUMARAGURU COLLEGE OF TECHNOLOGY,ENGINEERING
830,7180,P.S.G. COLLEGE OF TECHNOLOGY,ENGINEERING
839,7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
827,7177,GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE,ENGINEERING
828,7178,KARPAGAM COLLEGE OF ENGINEERING,ENGINEERING
826,7176,COIMBATORE INSTITUTE OF TECHNOLOGY,ENGINEERING
807,7139,SRI RANGANATHAR INSTITUTE OF ENGINEERING & TECHNOLOGY,ENGINEERING
832,7182,AMRITA INSTITUTE OF TECHNOLOGY AND SCIENCE,ENGINEERING
833,7201,A.S.L. PAULS COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
834,7202,AJK INSTITUTE OF MANAGEMENT,ENGINEERING
838,7206,HAPPY VALLEY BUSINESS SCHOOL,ENGINEERING
847,7216,NEHRU INSTITUTE OF MANAGEMENT STUDIES,ENGINEERING
818,7150,SUGUNA COLLEGE OF ENGINEERING,ENGINEERING
729,6176,Adhiyamaan College of Engineering (Autonomous), Hosur,ENGINEERING
836,7204,CMS College of Engineeering and Technology,ENGINEERING
858,7227,SREE NARAYANA GURU INSTITUTE OF  MANAGEMENT STUDIES,ENGINEERING
840,7208,Hindusthan Institute of Technology,ENGINEERING
837,7205,EASA College of Engg and Technology,ENGINEERING
859,7228,SRI ESHWAR COLLEGE OF ENGINEERING,ENGINEERING
850,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,ENGINEERING
841,7209,JCT College of Engineering and Technology,ENGINEERING
810,7142,Tamilnadu College of Engineering ,ENGINEERING
856,7225,SASI CREATIVE SCHOOL OF BUSINESS,ENGINEERING
851,7220,S V S COLLEGE OF ENGINEERING,ENGINEERING
862,7231,SVS INSTITUTE OF COMPUTER APPLICATIONS,ENGINEERING
861,7230,SRI VENKATESWARA INSTITUTE OF INFORMATION TECHNOLOGY AND MANAGEMENT,ENGINEERING
815,7147,Rvs School of Architecture ,ENGINEERING
1120,9537,AAA College of Engineering and Technology,ENGINEERING
860,7229,SRI VENKATESWARA COLLEGE OF COMPUTER APPLICATIONS AND MANAGEMENT,ENGINEERING
855,7224,SAN INTERNATIONAL INFO SCHOOL,ENGINEERING
854,7223,SAN INTERNATIONAL BUSINESS SCHOOL,ENGINEERING
853,7222,SAKTHI INSTITUTE OF INFORMATION AND MANAGEMENT STUDIES,ENGINEERING
811,7143,TAMILNADU SCHOOL OF ARCHITECTURE,ENGINEERING
483,1111,JAYA INSTITUTE OF TECHNOLOGY,ENGINEERING
542,2123,SREE SASTHA COLLEGE OF ENGINEERING,ENGINEERING
552,2177,SANTHOSA ENGINEERING COLLEGE,ENGINEERING
578,3121,SMK FOMRA INSTITUTE OF TECHNOLOGY,ENGINEERING
606,4113,LORD VENKATESHWARAA ENGINEERING COLLEGE,ENGINEERING
645,4220,SRI RANGAPOOPATHI COLLEGE OF ENGINEERING,ENGINEERING
651,4225,UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,ENGINEERING
682,5127,SRI BALAJI CHOCKALINGAM ENGINEERING COLLEGE,ENGINEERING
681,5126,SREE KRISHNA COLLEGE OF ENGINEERING,ENGINEERING
713,6121,SENGUNTHAR B SCHOOL FOR WOMEN,ENGINEERING
748,6216,MUTHAYAMMAL ENGINEERING COLLEGE,ENGINEERING
783,7115,KALAIGNAR KARUNANIDHI INSTITUTE OF TECHNOLOGY,ENGINEERING
825,7157,TIPS SCHOOL OF ARCHITECTURE,ENGINEERING
824,7156,TIPS SCHOOL OF MANAGEMENT,ENGINEERING
857,7226,SNT GLOBAL ACADEMY OF MANAGEMENT STUDIES AND TECHNOLOGY,ENGINEERING
902,7322,NANDHA ENGINEERING COLLEGE,ENGINEERING
929,8111,IMAYAM COLLEGE OF INFORMATION TECHNOLOGY,ENGINEERING
960,8143,SRINIVASAN ENGINEERING COLLEGE,ENGINEERING
1005,8227,GOVERNMENT COLLEGE OF ENGINEERING, THANJAVUR,ENGINEERING
1040,9132,VICKRAM COLLEGE OF ENGINEERING,ENGINEERING
1076,9232,CHERAN SCHOOL OF ARCHITECTURE,ENGINEERING
1113,9530,ST.MOTHER THERESA ENGINEERING COLLEGE,ENGINEERING
1112,9529,SCAD ENGINEERING COLLEGE,ENGINEERING
1146,9623,AMRITA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1144,9621,SIVAJI COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
597,4104,ASAN MEMORIAL COLLEGE OF ENGINEERING & TECHNOLOGY,ENGINEERING
1124,9601,ANNAI VAILANKANNI COLLEGE OF ENGINEERING, KANYAKUMARI ,ENGINEERING
793,7125,PPG INSTITUTE OF TECHNOLOGY ,ENGINEERING
869,7238,SASI CREATIVE SCHOOL OF ARCHITECTURE,ENGINEERING
620,4127,Tagore Engineering College ,ENGINEERING
885,7305,EXCEL BUSINESS SCHOOL,ENGINEERING
873,7242,CAPITAL COLLEGE OF ARCHITECTURE,ENGINEERING
872,7241,VISHNU LAKSHMI COLLEGE OF ENGINEERING & TECHNOLOGY,ENGINEERING
866,7235,NIGHTINGALE INSTITUTE OF TECHNOLOGY,ENGINEERING
865,7234,N.R. SCHOOL OF ARCHITECTURE,ENGINEERING
849,7218,RATHINAM TECHNICAL CAMPUS,ENGINEERING
995,8217,Sir Issac Newton College of Engineering and Technology,ENGINEERING
864,7233,AKSHAYA INSTITUTE OF MANAGEMENT STUDIES,ENGINEERING
863,7232,SVS INSTITUTE OF MANAGEMENT STUDIES,ENGINEERING
1036,9128,Syed Ammal Engineering College,ENGINEERING
868,7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,ENGINEERING
914,7334,KONGU SCHOOL OF ARCHITECTURE,ENGINEERING
911,7331,VIDYAA VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
891,7311,Government College of Engineering  Erode,ENGINEERING
876,7245,San Academy of Architecture,ENGINEERING
877,7246,Rathinam School of Architecture,ENGINEERING
916,7377,K.S.RANGASAMY COLLEGE OF TECHNOLOGY,ENGINEERING
930,8112,INDRA GANESAN COLLEGE OF ENGINEERING,ENGINEERING
884,7304,ERODE SENGUNTHAR ENGINEERING COLLEGE,ENGINEERING
925,8107,CARE College of Engineering,ENGINEERING
896,7316,K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,ENGINEERING
875,7244,Nehru School of Architecture,ENGINEERING
926,8108,HALLMARK BUSINESS SCHOOL,ENGINEERING
903,7323,S.S.M. COLLEGE OF ENGINEERING,ENGINEERING
892,7312,JKK MUNIRAJAH COLLEGE OF TECHNOLOGY ,ENGINEERING
919,8101,C.A.R.E. SCHOOL OF ARCHITECTURE,ENGINEERING
893,7313,J. K. K. NATARAJA COLLEGE OF ENGINEERING AND TECHNOLOGY ,ENGINEERING
905,7325,SHREE VENKATESHWARA HI-TECH ENGINEERING COLLEGE,ENGINEERING
879,7277,Sri Krishna college of Engineering and Technology ,ENGINEERING
883,7303,Builders Engineering College,ENGINEERING
924,8106,DR.NAVALAR NEDUNCHEZHIYAN COLLEGE OF ENGINEERING,ENGINEERING
923,8105,DHANALAKSHMI SRINIVASAN INSTITUTE OF MANAGEMENT,ENGINEERING
921,8103,DESIGNED ENVIRONMENT ACADEMY AND RESEARCH INSTITUTE,ENGINEERING
920,8102,CAUVERY COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
912,7332,VIVEKANANDHA ENGINEERING COLLEGE FOR WOMEN,ENGINEERING
910,7330,VIDHYA MANDHIR INSTITUTE OF TECHNOLOGY,ENGINEERING
906,7326,SRI RAMANATHAN ENGINEERING COLLEGE,ENGINEERING
932,8114,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
963,8146,TRICHY ENGINEERING COLLEGE,ENGINEERING
935,8117,K.Ramakrishnan College of Technology,ENGINEERING
952,8134,ROEVER COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
942,8124,M.I.E.T. ENGINEERING COLLEGE,ENGINEERING
928,8110,IMAYAM COLLEGE OF ENGINEERING,ENGINEERING
933,8115,K. RAMAKRISHNAN COLLEGE OF ENGINEERING,ENGINEERING
966,8149,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,ENGINEERING
965,8148,UNIVERSITY COLLEGE OF ENGINEERING, ARIYALUR,ENGINEERING
936,8118,KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
908,7328,Surya Engineering College ,ENGINEERING
962,8145,THE SELVAM WOMEN EXCELLENCE ENGINEERING TECHNOLOGY,ENGINEERING
946,8128,MOOKAMBIGAI COLLEGE OF ENGINEERING,ENGINEERING
956,8139,SHIVANI ENGINEERING COLLEGE,ENGINEERING
945,8127,MEENAKSHI RAMASWAMY ENGINEERING COLLEGE,ENGINEERING
931,8113,J.J.College Of Engineering and Technology,ENGINEERING
948,8130,OXFORD ENGINEERING COLLEGE,ENGINEERING
964,8147,SRM TRP ENGINEERING COLLEGE,ENGINEERING
955,8138,SARANATHAN COLLEGE OF ENGINEERING,ENGINEERING
953,8135,ROEVER ENGINEERING COLLEGE,ENGINEERING
958,8141,SHIVANI SCHOOL OF BUSINESS MANAGEMENT,ENGINEERING
937,8119,M.A.M. SCHOOL OF ARCHITECTURE,ENGINEERING
939,8121,M.A.M. SCHOOL OF ENGINEERING,ENGINEERING
957,8140,SHIVANI COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
954,8136,ROEVER INSTITUTE OF MANAGEMENT,ENGINEERING
951,8133,R.V.S - K.V.K INSTITUTE OF MANAGEMENT STUDIES,ENGINEERING
950,8132,PAVENDAR BHARATHIDASAN INSTITUTE OF INFORMATION TECHNOLOGY,ENGINEERING
934,8116,K.K.C COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
967,8150,DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,ENGINEERING
968,8151,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,ENGINEERING
970,8153,RVS-KVK SCHOOL OF ARCHITECTURE,ENGINEERING
1017,9109,KARPAGA VINAYAGA INSTITUTE OF MANAGEMENT,ENGINEERING
1001,8223,VANDAYAR ENGINEERING COLLEGE,ENGINEERING
1004,8226,ARIFA INSTITUTE OF TECHNOLOGY,ENGINEERING
971,8154,SRI RAMAKRISHNA COLLEGE OF ENGINEERING,ENGINEERING
976,8159,PRIME NEST COLLEGE  OF ARCHITECTURE AND PLANNING,ENGINEERING
1019,9111,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
983,8206,ARASU ENGINEERING COLLEGE,ENGINEERING
1018,9110,LATHA MATHAVAN ENGINEERING COLLEGE,ENGINEERING
979,8202,A.R.J. INSTITUTE OF MANAGEMENT STUDIES,ENGINEERING
982,8205,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
972,8155,SURYA COLLEGE OF ENGINEERING,ENGINEERING
1011,9103,CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1002,8224,M R K INSTITUTE OF TECHNOLOGY,ENGINEERING
996,8218,SMR EAST COAST COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1013,9105,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1007,8302,SVS INTERNATIONAL COLLEGE OF ARCHITECTURE,ENGINEERING
981,8204,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,ENGINEERING
1003,8225,SWAMI VIVEKANANDA INSTITUTE OF MANAGEMENT,ENGINEERING
992,8214,PONNAIYAH RAMAJAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
986,8209,GNANAM SCHOOL OF BUSINESS,ENGINEERING
980,8203,A.V.C COLLEGE OF ENGINEERING,ENGINEERING
977,8176,PERIYAR MANIAMMAI COLLEGE OF TECHNOLOGY FOR WOMEN,ENGINEERING
969,8152,NALANDA SCHOOL OF BUSINESS,ENGINEERING
985,8208,E.G.S.PILLAY ENGINEERING COLLEGE,ENGINEERING
997,8219,St.Joseph's College of Engineering and Technology , Thanjavur ,ENGINEERING
1032,9124,SHANMUGANATHAN ENGINEERING COLLEGE,ENGINEERING
994,8216,Sembodai Rukmani varatharajan engineering college,ENGINEERING
1024,9116,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1057,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1028,9120,PANDIAN SARASWATHI YADAV ENGINEERING COLLEGE,ENGINEERING
1029,9121,PANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1046,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
999,8221,University College of Engineering Pattukkottai,ENGINEERING
1035,9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,ENGINEERING
1000,8222,University College of Engineering Thirukkuvalai,ENGINEERING
1056,9212,VEERAMMAL ENGINEERING COLLEGE,ENGINEERING
1023,9115,MOHAMED SATHAK ENGINEERING COLLEGE,ENGINEERING
1050,9206,KODAIKANAL INSTITUTE OF TECHNOLOGY,ENGINEERING
1033,9125,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
990,8212,P.R.ENGINEERING COLLEGE ,ENGINEERING
1052,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1031,9123,SACS M.A.V.M.M ENGINEERING COLLEGE,ENGINEERING
991,8213,Parisutham Institute of Technology and Science ,ENGINEERING
1026,9118,OAA-MAVMM SCHOOL OF MANAGEMENT,ENGINEERING
1021,9113,MICHAEL INSTITUTE OF MANAGEMENT,ENGINEERING
1055,9211,ODAIYAPPA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1049,9205,KARUR COLLEGE OF ENGINEERING,ENGINEERING
1051,9207,M.KUMARASAMY COLLEGE OF ENGINEERING,ENGINEERING
998,8220,Star Lion College of Engineering and Technology,ENGINEERING
1039,9131,VELAMMAL COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
989,8211,Kings College of Engineering ,ENGINEERING
1054,9210,Nadar Saraswathi College of Engineering and Technology,ENGINEERING
1030,9122,Solamalai College of Engineering,ENGINEERING
1080,9237,J.K. COLLEGE OF ARCHITECTURE,ENGINEERING
1084,9276,M.KUMARASAMY COLLEGE OF ENGINEERING,ENGINEERING
1086,9501,A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1077,9233,GOVERNMENT COLLEGE OF ENGINEERING,ENGINEERING
1082,9239,ARINGER ANNA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1037,9129,ULTRA College of Engineering& Technology,ENGINEERING
1063,9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1015,9107,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,ENGINEERING
1038,9130,University College of Engineering Ramanathapuram,ENGINEERING
1085,9500,ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI,ENGINEERING
1087,9503,GRACE COLLEGE OF ENGINEERING,ENGINEERING
1053,9209,N.S.N. College of Engineering and Technology ,ENGINEERING
1081,9238,MANGAYARKARASI COLLEGE OF ENGINEERING,ENGINEERING
1065,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1064,9220,Sri Vidya college of engineering and technology ,ENGINEERING
1014,9106,KLN College of engineering ,ENGINEERING
1079,9236,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1078,9234,MADURAI SCHOOL OF MANAGEMENT,ENGINEERING
1034,9126,Sri Bharathi Engineering College for Women,ENGINEERING
1083,9240,AGNI SCHOOL OF ARCHITECHTURE,ENGINEERING
1073,9229,AGNI SCHOOL OF BUSINESS EXCELLENCE,ENGINEERING
1072,9228,AR SCHOOL OF BUSINESS,ENGINEERING
1071,9227,VPV COLLEGE OF ENGINEERING,ENGINEERING
1068,9224,V K S COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1061,9217,SETHU INSTITUTE OF TECHNOLOGY,ENGINEERING
